FileName;LOC;Complexity;Depth;Children;Response;Cohesion;Coupling;LambdaCount;LambdaLines;AverageLambdaLines;MaxLambdaLines;LambdaScore;LambdaComplexity;LambdaFieldVariable;HigherOrderFieldVariable;LambdaSideEffect;HigherOrderSideEffect;StreamsCount;TotalStreamOperations;AverageStreamOperations;MaxStreamOperations;ParadigmScore;ParadigmAlternativeScore;PatternMatching;Instanceof;MethodSideEffect;MethodFieldVariable;MethodImpure;MethodRatioSideEffect;MethodRatioFieldVariable;MethodRatioImpure;FieldVariableNonFinal;FieldVariableRatioNonFinal;ComplexLambda;UsesFP
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\AnsiOutputApplicationListener.java;24;1;1;0;2;1;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigData.java;114;7;1;1;30;40;3;2;2;1.0;1;0.017543859649122806;2;0;0;0;0;0;0;0.0;0;0.38461538461538464;0.6923076923076923;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataActivationContext.java;41;3;1;0;6;10;5;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataEnvironment.java;297;27;1;0;65;204;16;3;10;3.3333333333333335;8;0.03367003367003367;4;0;0;0;0;0;0;0.0;0;-0.35;0.325;2;2;0;0;0;0.0;0.0;0.0;0;0.0;1;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataEnvironmentContributor.java;311;31;1;0;68;354;8;2;8;4.0;7;0.02572347266881029;3;0;0;0;0;0;1;0.5;1;-0.3333333333333333;0.3333333333333333;0;0;0;0;0;0.0;0.0;0.0;4;0.26666666666666666;1;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataEnvironmentContributorPlaceholdersResolver.java;65;12;1;0;9;6;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;2;2;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataEnvironmentContributors.java;222;19;1;0;54;94;6;5;20;4.0;15;0.09009009009009009;9;0;0;0;0;0;4;2.0;3;-0.16666666666666666;0.4166666666666667;0;0;0;0;0;0.0;0.0;0.0;1;0.09090909090909091;3;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataEnvironmentPostProcessor.java;79;4;1;0;13;28;3;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataEnvironmentUpdateListener.java;13;1;1;0;2;1;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataException.java;6;1;4;4;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
