FileName;LOC;Complexity;Depth;Children;Response;Cohesion;Coupling;LambdaCount;LambdaLines;AverageLambdaLines;MaxLambdaLines;LambdaScore;LambdaComplexity;LambdaFieldVariable;HigherOrderFieldVariable;LambdaSideEffect;HigherOrderSideEffect;StreamsCount;TotalStreamOperations;AverageStreamOperations;MaxStreamOperations;ParadigmScore;ParadigmAlternativeScore;PatternMatching;Instanceof;MethodSideEffect;MethodFieldVariable;MethodImpure;MethodRatioSideEffect;MethodRatioFieldVariable;MethodRatioImpure;FieldVariableNonFinal;FieldVariableRatioNonFinal;ComplexLambda;UsesFP
src\main\java\io\vertx\core\datagram\impl\DatagramSocketImpl.java;352;34;2;0;66;81;19;4;40;10.0;15;0.11363636363636363;12;2;2;0;0;0;0;0.0;0;-0.6774193548387096;0.16129032258064516;0;1;1;15;15;0.03571428571428571;0.5357142857142857;0.5357142857142857;3;0.5;4;1
src\main\java\io\vertx\core\datagram\impl\InternetProtocolFamily.java;5;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\datagram\impl\PacketWriteStreamImpl.java;53;3;2;0;15;17;5;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.3333333333333333;0.3333333333333333;0;0;1;4;4;0.14285714285714285;0.5714285714285714;0.5714285714285714;2;0.5;0;0
src\main\java\io\vertx\core\datagram\package-info.java;1;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\DeploymentOptions.java;121;4;1;0;21;190;11;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.6551724137931034;0.1724137931034483;0;0;0;9;9;0.0;0.45;0.45;9;0.6923076923076923;0;0
src\main\java\io\vertx\core\dns\AddressResolverOptions.java;221;13;1;0;35;524;6;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.9565217391304348;0.021739130434782608;0;0;2;17;17;0.06060606060606061;0.5151515151515151;0.5151515151515151;15;0.5357142857142857;0;0
src\main\java\io\vertx\core\dns\DnsClient.java;50;5;0;1;20;78;3;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\dns\DnsClientOptions.java;88;4;1;0;13;78;3;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.8461538461538461;0.07692307692307693;0;0;0;6;6;0.0;0.46153846153846156;0.46153846153846156;6;0.5;0;0
src\main\java\io\vertx\core\dns\DnsException.java;15;1;3;0;2;0;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.5;0;0;0;1;1;0.0;1.0;1.0;1;0.5;0;0
src\main\java\io\vertx\core\dns\DnsResponseCode.java;42;3;1;0;5;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.5;0.25;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
